"votazione","titolo","descrizione","numeroVotazione","cognome","nome","espressione","infoAssenza","deputato"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","ANGIOLA","NUNZIO","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d307294_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","ANNIBALI","LUCIA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307597_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","ANZALDI","MICHELE","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d305946_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","APREA","VALENTINA","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d35050_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","APRILE","NADIA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307365_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","ARESTA","GIOVANNI LUCA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307368_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","ASCANI","ANNA","Non ha votato","In missione","http://dati.camera.it/ocd/deputato.rdf/d305704_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","ASCARI","STEFANIA","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d307302_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","AZZOLINA","LUCIA","Non ha votato","In missione","http://dati.camera.it/ocd/deputato.rdf/d307530_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BADOLE","MIRCO","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307691_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BAGNASCO","ROBERTO","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307134_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BALDELLI","SIMONE","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d302089_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BALDINI","MARIA TERESA","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d308181_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BALDINO","VITTORIA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307435_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BARATTO","RAFFAELE","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d307692_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BARBUTO","ELISABETTA MARIA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307566_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BARELLI","PAOLO","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d300497_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BARONI","MASSIMO ENRICO","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d305800_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BARONI","ANNA LISA","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307655_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BARTOLOZZI","GIUSI","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307404_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BARZOTTI","VALENTINA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d308001_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BASINI","GIUSEPPE","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d200049_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BATTELLI","SERGIO","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d305715_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BATTILOCCHIO","ALESSANDRO","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307456_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BAZOLI","ALFREDO","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d305547_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BAZZARO","ALEX","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307696_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BELLA","MARCO","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307429_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BELLACHIOMA","GIUSEPPE ERCOLE","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307240_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BELLUCCI","MARIA TERESA","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307426_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BELOTTI","DANIELE","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307605_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BENAMATI","GIANLUCA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d302854_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BENDINELLI","DAVIDE","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d307583_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BENEDETTI","SILVIA","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d305604_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BENIGNI","STEFANO","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d307604_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BENVENUTO","ALESSANDRO MANUEL","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307471_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BERARDINI","FABIO","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307238_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BERGAMINI","DEBORAH","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d302867_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BERLINGHIERI","MARINA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d305555_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BERSANI","PIER LUIGI","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d300026_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BERTI","FRANCESCO","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307256_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BIANCHI","MATTEO LUIGI","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307599_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BIANCOFIORE","MICHAELA","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d302124_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BIGNAMI","GALEAZZO","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307298_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BILLI","SIMONE","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307151_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BILOTTI","ANNA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307557_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BINELLI","DIEGO","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307712_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BISA","INGRID","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307689_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BITONCI","MASSIMO","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d302824_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BOCCIA","FRANCESCO","Non ha votato","In missione","http://dati.camera.it/ocd/deputato.rdf/d302892_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BOLDI","ROSSANA LIDIA","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d300506_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BOLDRINI","LAURA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d305757_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BOLOGNA","FABIOLA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d307607_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BONAFEDE","ALFONSO","Non ha votato","In missione","http://dati.camera.it/ocd/deputato.rdf/d306087_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BOND","DARIO","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d307702_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BONIARDI","FABIO MASSIMO","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307682_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BONOMO","FRANCESCA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d305563_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BORDO","MICHELE","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d301561_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BORDONALI","SIMONA","Astensione",,"http://dati.camera.it/ocd/deputato.rdf/d307601_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BORGHESE","MARIO ALEJANDRO","Non ha votato","Non ha partecipato","http://dati.camera.it/ocd/deputato.rdf/d306249_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BORGHI","CLAUDIO","Non ha votato","In missione","http://dati.camera.it/ocd/deputato.rdf/d307254_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BORGHI","ENRICO","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d305999_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BOSCHI","MARIA ELENA","Non ha votato","In missione","http://dati.camera.it/ocd/deputato.rdf/d306160_18"
"http://dati.camera.it/ocd/votazione.rdf/vs18_245_017","Votazione finale PDL n.1939","Disposizioni per il recupero dei rifiuti in mare e nelle acque interne e per la promozione dell&amp;#39;economia circolare (""legge SalvaMare"") (DDL 1939 e abbinate PDL 907-1276)
    ","245017","BRAGA","CHIARA","Favorevole",,"http://dati.camera.it/ocd/deputato.rdf/d302754_18"
